Station,Year,Month,rainfall,tmax,tmin,cloud,wind,humidity,dry_bulb
Srimangal,2009,Aug,411.0,36.0,23.6,7.0,3.8,85.0,28.2
Srimangal,2009,Sep,158.0,36.8,23.7,6.0,3.5,85.0,28.1
Srimangal,2009,Oct,273.0,34.5,17.3,3.0,3.0,84.0,26.1
Srimangal,2009,Nov,0.0,32.8,11.3,1.0,3.2,82.0,22.2
Srimangal,2009,Dec,0.0,29.5,6.9,1.0,2.8,83.0,17.4
Srimangal,2010,Jan,0.0,28.6,5.0,0.0,4.1,83.0,15.4
Srimangal,2010,Feb,1.0,30.0,5.7,1.0,4.0,69.0,19.2
Srimangal,2010,Mar,47.0,34.7,12.0,2.0,3.3,64.0,26.1
Srimangal,2010,Apr,138.0,35.2,18.4,3.0,3.8,74.0,27.9
Srimangal,2010,May,713.0,36.0,20.9,5.0,3.3,81.0,27.3
Srimangal,2010,Jun,374.0,35.5,21.5,5.0,2.7,86.0,27.4
Srimangal,2010,Jul,331.0,35.0,24.4,6.0,3.6,84.0,28.4
Srimangal,2010,Aug,433.0,36.0,24.0,6.0,3.2,86.0,28.4
Srimangal,2010,Sep,333.0,35.2,22.8,5.0,2.5,88.0,27.4
Srimangal,2010,Oct,69.0,35.2,18.0,3.0,2.3,85.0,26.8
Srimangal,2010,Nov,13.0,31.5,12.6,3.0,3.4,82.0,22.7
Srimangal,2010,Dec,0.0,27.6,8.4,1.0,2.4,81.0,18.0
Srimangal,2011,Jan,0.0,27.8,5.5,1.0,3.0,82.0,14.8
Srimangal,2011,Feb,0.0,31.2,8.0,2.0,3.5,73.0,19.6
Srimangal,2011,Mar,48.0,34.4,9.4,3.0,5.2,70.0,23.5
Srimangal,2011,Apr,228.0,37.8,16.3,5.0,5.5,73.0,26.3
Srimangal,2011,May,560.0,36.0,19.7,6.0,2.9,82.0,26.7
Srimangal,2011,Jun,440.0,35.6,22.6,7.0,2.8,84.0,27.9
Srimangal,2011,Jul,217.0,34.9,24.4,6.0,2.5,84.0,28.1
Srimangal,2011,Aug,311.0,36.4,23.7,6.0,2.4,85.0,27.9
Srimangal,2011,Sep,229.0,35.5,24.0,6.0,2.1,83.0,28.3
Srimangal,2011,Oct,203.0,34.4,18.2,4.0,2.0,82.0,26.7
Srimangal,2011,Nov,1.0,32.0,12.2,2.0,2.0,79.0,21.2
Srimangal,2011,Dec,53.0,30.2,7.7,2.0,2.5,83.0,17.6
Srimangal,2012,Jan,6.0,28.2,5.4,1.0,2.5,79.0,16.1
Srimangal,2012,Feb,7.0,33.2,5.9,1.0,3.3,65.0,18.8
Srimangal,2012,Mar,56.0,38.0,11.5,3.0,6.0,65.0,25.0
Srimangal,2012,Apr,96.0,36.0,16.4,3.0,2.5,75.0,26.0
Srimangal,2012,May,595.0,35.4,19.4,5.0,3.0,78.0,28.0
Srimangal,2012,Jun,401.0,35.0,21.0,6.0,2.8,85.0,27.5
Srimangal,2012,Jul,401.0,35.7,24.5,6.0,2.7,82.0,28.3
Srimangal,2012,Aug,307.0,34.9,24.1,7.0,2.6,82.0,28.5
Srimangal,2012,Sep,108.0,36.1,24.1,6.0,2.7,84.0,28.1
Srimangal,2012,Oct,73.0,34.9,16.0,2.0,2.7,84.0,26.0
Srimangal,2012,Nov,0.0,34.0,11.2,1.0,1.9,82.0,21.5
Srimangal,2012,Dec,0.0,29.9,6.6,1.0,2.3,87.0,16.4
Srimangal,2013,Jan,3.0,31.0,4.0,2.0,2.9,79.0,14.8
Srimangal,2013,Feb,0.0,32.2,8.8,1.0,3.9,72.0,19.8
Srimangal,2013,Mar,17.0,37.7,11.5,2.0,4.0,67.0,24.8
Srimangal,2013,Apr,290.0,36.7,16.6,4.0,3.7,72.0,26.9
Srimangal,2013,May,268.0,35.5,18.7,4.0,3.2,83.0,26.3
Srimangal,2013,Jun,518.0,35.0,23.3,6.0,3.2,82.0,28.8
Srimangal,2013,Jul,125.0,35.5,24.3,6.0,3.2,83.0,28.5
Srimangal,2013,Aug,353.0,35.9,23.9,6.0,2.5,85.0,27.9
Srimangal,2013,Sep,139.0,34.5,23.1,6.0,2.4,85.0,27.9
Srimangal,2013,Oct,193.0,35.6,17.3,4.0,2.3,85.0,26.1
Srimangal,2013,Nov,21.0,33.1,10.3,3.0,2.2,81.0,20.9
Srimangal,2013,Dec,0.0,29.8,6.5,1.0,2.0,83.0,17.4
Srimangal,2014,Jan,0.0,28.0,7.4,0.0,2.8,83.0,16.2
Srimangal,2014,Feb,9.0,32.0,7.6,2.0,3.2,76.0,18.1
Srimangal,2014,Mar,31.0,33.6,8.5,2.0,3.3,68.0,23.4
Srimangal,2014,Apr,104.0,36.0,17.2,3.0,2.9,72.0,27.1
Srimangal,2014,May,783.0,35.1,19.8,6.0,3.1,80.0,27.8
Srimangal,2014,Jun,301.0,35.5,22.0,6.0,3.1,85.0,28.2
Srimangal,2014,Jul,294.0,35.6,24.5,6.0,2.7,82.0,28.9
Srimangal,2014,Aug,420.0,36.0,24.4,6.0,2.3,85.0,28.1
Srimangal,2014,Sep,241.0,36.6,22.4,5.0,2.2,85.0,27.7
Srimangal,2014,Oct,159.0,35.0,16.8,4.0,2.1,83.0,26.1
Srimangal,2014,Nov,5.0,32.6,11.0,1.0,1.3,81.0,22.1
Srimangal,2014,Dec,5.0,31.0,8.5,1.0,1.9,84.0,17.8
Sylhet,1983,Jan,0.0,28.99666666666667,9.175862068965516,1.7666666666666666,2.9466666666666668,75.2,18.40666666666667
Sylhet,1983,Feb,13.0,31.23,11.60689655172414,2.1,3.4399999999999995,68.03333333333333,20.673333333333336
Sylhet,1983,Mar,49.0,34.89,14.737931034482758,3.1333333333333333,3.7766666666666664,66.8,24.236666666666668
Sylhet,1983,Apr,96.0,35.36333333333334,17.386206896551727,4.733333333333333,3.74,74.76666666666667,25.94333333333333
Sylhet,1983,May,380.0,35.69666666666667,19.43103448275862,5.666666666666667,3.5533333333333332,80.33333333333333,26.826666666666664
Sylhet,1983,Jun,457.0,35.64333333333333,21.686206896551724,6.733333333333333,3.1,86.26666666666667,27.496666666666666
Sylhet,1983,Jul,332.0,35.77666666666666,23.448275862068964,7.033333333333333,3.1966666666666668,86.33333333333333,27.853333333333335
Sylhet,1983,Aug,394.0,35.69666666666667,23.644827586206898,6.766666666666667,2.9600000000000004,85.86666666666666,28.09
Sylhet,1983,Sep,487.0,35.473333333333336,22.637931034482758,6.3,2.76,85.36666666666666,27.7
Sylhet,1983,Oct,74.0,34.809999999999995,19.648275862068964,3.933333333333333,2.776666666666667,81.8,26.466666666666665
Sylhet,1983,Nov,0.0,32.62666666666667,15.586206896551724,2.033333333333333,2.85,76.5,23.223333333333336
Sylhet,1983,Dec,0.0,29.523333333333333,11.693103448275863,1.4,2.8133333333333335,74.96666666666667,19.706666666666663
Sylhet,1984,Jan,1.0,28.99666666666667,9.175862068965516,1.7666666666666666,2.9466666666666668,75.2,18.40666666666667
Sylhet,1984,Feb,43.0,31.23,11.60689655172414,2.1,3.4399999999999995,68.03333333333333,20.673333333333336
Sylhet,1984,Mar,387.0,34.89,14.737931034482758,3.1333333333333333,3.7766666666666664,66.8,24.236666666666668
Sylhet,1984,Apr,500.0,35.36333333333334,17.386206896551727,4.733333333333333,3.74,74.76666666666667,25.94333333333333
Sylhet,1984,May,580.0,35.69666666666667,19.43103448275862,5.666666666666667,3.5533333333333332,80.33333333333333,26.826666666666664
Sylhet,1984,Jun,667.0,35.64333333333333,21.686206896551724,6.733333333333333,3.1,86.26666666666667,27.496666666666666
Sylhet,1984,Jul,952.0,35.77666666666666,23.448275862068964,7.033333333333333,3.1966666666666668,86.33333333333333,27.853333333333335
Sylhet,1984,Aug,858.0,35.69666666666667,23.644827586206898,6.766666666666667,2.9600000000000004,85.86666666666666,28.09
Sylhet,1984,Sep,536.0,35.473333333333336,22.637931034482758,6.3,2.76,85.36666666666666,27.7
Sylhet,1984,Oct,278.0,34.809999999999995,19.648275862068964,3.933333333333333,2.776666666666667,81.8,26.466666666666665
Sylhet,1984,Nov,0.0,32.62666666666667,15.586206896551724,2.033333333333333,2.85,76.5,23.223333333333336
Sylhet,1984,Dec,20.0,29.523333333333333,11.693103448275863,1.4,2.8133333333333335,74.96666666666667,19.706666666666663
Sylhet,1985,Jan,8.0,29.0,10.3,1.0,1.8,72.0,18.1
Sylhet,1985,Feb,4.0,33.0,11.1,2.0,2.1,67.0,19.7
Sylhet,1985,Mar,54.0,36.9,18.3,2.0,3.2,77.0,24.4
Sylhet,1985,Apr,296.0,37.0,16.7,2.0,2.6,80.0,25.5
Sylhet,1985,May,900.0,36.0,18.3,5.0,3.3,80.0,26.5
Sylhet,1985,Jun,596.0,35.2,21.7,6.0,2.8,87.0,27.0
Sylhet,1985,Jul,820.0,35.0,23.3,6.0,2.7,87.0,27.0
Sylhet,1985,Aug,336.0,35.5,23.8,6.0,2.9,85.0,28.2
Sylhet,1985,Sep,801.0,36.5,21.7,5.0,2.6,87.0,27.0
Sylhet,1985,Oct,300.0,33.7,18.6,2.0,2.3,80.0,26.4
Sylhet,1985,Nov,23.0,32.4,15.0,1.0,2.1,74.0,22.3
Sylhet,1985,Dec,48.0,28.5,11.9,1.0,2.1,72.0,19.8
Sylhet,1986,Jan,0.0,29.0,10.6,2.0,3.1,74.0,18.4
Sylhet,1986,Feb,27.0,33.0,11.1,2.0,3.3,63.0,20.3
Sylhet,1986,Mar,208.0,35.5,11.1,5.0,3.8,56.0,24.8
Sylhet,1986,Apr,541.0,37.2,16.7,5.0,3.9,78.0,24.7
Sylhet,1986,May,368.0,34.6,18.3,5.0,3.9,76.0,27.0
Sylhet,1986,Jun,1083.0,36.5,22.3,7.0,2.9,83.0,28.6
Sylhet,1986,Jul,670.0,35.6,21.6,7.0,3.5,88.0,27.4
Sylhet,1986,Aug,382.0,35.5,21.1,6.0,2.9,87.0,28.1
Sylhet,1986,Sep,596.0,35.6,18.7,6.0,2.4,88.0,26.4
Sylhet,1986,Oct,114.0,36.0,17.8,2.0,3.2,83.0,24.9
Sylhet,1986,Nov,0.0,32.2,14.4,1.0,3.4,79.0,22.8
Sylhet,1986,Dec,22.0,31.9,10.6,1.0,3.3,74.0,19.5
Sylhet,1987,Jan,4.0,30.5,9.175862068965516,2.0,3.5,71.0,19.2
Sylhet,1987,Feb,2.0,30.2,11.60689655172414,2.0,3.8,65.0,21.4
Sylhet,1987,Mar,41.0,36.8,14.737931034482758,2.0,4.3,71.0,23.3
Sylhet,1987,Apr,380.0,38.6,17.386206896551727,6.0,5.3,77.0,25.2
Sylhet,1987,May,225.0,36.0,19.43103448275862,4.0,4.4,77.0,27.1
Sylhet,1987,Jun,449.0,36.4,21.686206896551724,6.0,4.1,90.0,26.7
Sylhet,1987,Jul,646.0,36.6,23.448275862068964,7.0,3.7,90.0,27.0
Sylhet,1987,Aug,586.0,35.0,23.644827586206898,6.0,4.1,89.0,27.1
Sylhet,1987,Sep,494.0,34.6,22.637931034482758,7.0,3.5,89.0,27.2
Sylhet,1987,Oct,454.0,35.0,19.648275862068964,4.0,3.5,82.0,26.1
Sylhet,1987,Nov,106.0,34.5,15.586206896551724,2.0,3.8,77.0,23.7
Sylhet,1987,Dec,3.0,30.2,11.693103448275863,2.0,3.6,73.0,20.0
Sylhet,1988,Jan,2.0,28.3,9.5,1.0,3.4,70.0,19.2
Sylhet,1988,Feb,29.0,29.7,13.0,1.0,4.4,71.0,21.2
Sylhet,1988,Mar,184.0,33.3,15.0,4.0,4.9,70.0,23.5
Sylhet,1988,Apr,402.0,34.2,17.0,5.0,4.7,75.0,26.6
Sylhet,1988,May,222.0,35.8,19.5,5.0,3.8,87.0,25.5
Sylhet,1988,Jun,851.0,34.4,22.5,7.0,3.9,84.0,27.9
Sylhet,1988,Jul,1038.0,34.4,23.0,7.0,3.6,88.0,27.6
Sylhet,1988,Aug,860.0,35.0,23.0,7.0,3.7,91.0,27.0
Sylhet,1988,Sep,922.0,35.0,22.5,7.0,2.9,86.0,27.6
Sylhet,1988,Oct,157.0,35.0,18.9,3.0,2.9,82.0,26.3
Sylhet,1988,Nov,41.0,32.3,16.0,2.0,3.2,76.0,23.5
Sylhet,1988,Dec,14.0,29.0,13.4,1.0,3.9,79.0,20.4
Sylhet,1989,Jan,0.0,28.1,8.0,1.0,4.0,75.0,16.8
Sylhet,1989,Feb,29.0,30.2,10.2,2.0,4.5,66.0,19.9
Sylhet,1989,Mar,133.0,35.0,14.0,3.0,4.4,62.0,24.1
Sylhet,1989,Apr,332.0,34.9,16.7,4.0,4.4,72.0,26.1
Sylhet,1989,May,1129.0,36.1,18.6,7.0,4.2,79.0,27.9
Sylhet,1989,Jun,959.0,36.7,22.5,6.0,4.2,86.0,27.4
Sylhet,1989,Jul,738.0,34.4,22.7,7.0,4.9,88.0,27.4
Sylhet,1989,Aug,1157.0,36.7,23.6,8.0,3.2,85.0,28.2
Sylhet,1989,Sep,772.0,33.9,22.3,6.0,3.5,88.0,27.1
Sylhet,1989,Oct,169.0,32.3,20.0,3.0,4.4,85.0,26.2
Sylhet,1989,Nov,122.0,32.7,15.4,2.0,4.8,79.0,22.1
Sylhet,1989,Dec,80.0,28.9,8.0,1.0,2.7,76.0,18.4
Sylhet,1990,Jan,6.0,29.4,8.0,1.0,3.6,82.0,19.1
Sylhet,1990,Feb,33.0,31.3,14.0,2.0,4.0,72.0,20.6
Sylhet,1990,Mar,11.0,32.9,12.2,2.0,4.0,71.0,22.0
Sylhet,1990,Apr,312.0,35.0,16.2,5.0,4.5,80.0,23.7
Sylhet,1990,May,543.0,36.1,20.0,5.0,4.2,79.0,27.2
Sylhet,1990,Jun,870.0,34.4,22.0,6.0,3.7,87.0,27.5
Sylhet,1990,Jul,1342.0,34.7,22.5,7.0,3.8,87.0,27.5
Sylhet,1990,Aug,665.0,35.0,23.7,6.0,3.9,85.0,28.1
Sylhet,1990,Sep,1081.0,34.0,22.0,6.0,2.9,89.0,26.8
Sylhet,1990,Oct,524.0,33.8,19.6,5.0,4.1,83.0,25.8
Sylhet,1990,Nov,34.0,33.6,18.0,2.0,3.0,77.0,24.1
Sylhet,1990,Dec,1.0,29.2,13.0,1.0,2.6,74.0,19.8
Sylhet,1991,Jan,2.0,28.3,8.0,1.0,2.7,73.0,17.5
Sylhet,1991,Feb,45.0,31.2,12.6,3.0,3.1,73.0,20.9
Sylhet,1991,Mar,176.0,34.4,15.8,4.0,4.0,68.0,24.8
Sylhet,1991,Apr,574.0,36.1,18.2,6.0,5.2,76.0,25.5
Sylhet,1991,May,546.0,33.9,18.3,5.0,4.3,88.0,24.1
Sylhet,1991,Jun,551.0,36.7,21.0,7.0,2.8,89.0,26.7
Sylhet,1991,Jul,596.0,35.0,23.5,7.0,3.1,85.0,28.2
Sylhet,1991,Aug,582.0,35.2,23.0,6.0,2.7,85.0,28.2
Sylhet,1991,Sep,1023.0,35.3,22.0,7.0,3.1,90.0,26.6
Sylhet,1991,Oct,216.0,35.0,18.5,4.0,2.7,84.0,26.0
Sylhet,1991,Nov,40.0,32.2,14.2,3.0,3.0,77.0,21.8
Sylhet,1991,Dec,3.0,29.2,8.0,2.0,3.0,77.0,18.3
Sylhet,1992,Jan,10.0,26.7,8.8,2.0,2.4,79.0,17.9
Sylhet,1992,Feb,55.0,31.1,10.0,2.0,3.0,74.0,18.2
Sylhet,1992,Mar,60.0,35.1,14.2,3.0,3.1,73.0,24.5
Sylhet,1992,Apr,405.0,35.8,14.0,5.0,4.2,75.0,26.8
Sylhet,1992,May,1063.0,35.6,18.0,7.0,4.2,81.0,26.0
Sylhet,1992,Jun,1203.0,35.6,20.0,7.0,3.3,84.0,27.9
Sylhet,1992,Jul,351.0,35.3,19.3,7.0,2.7,87.0,27.2
Sylhet,1992,Aug,437.0,34.6,22.5,7.0,2.7,84.0,28.3
Sylhet,1992,Sep,781.0,35.0,20.5,7.0,2.5,86.0,27.4
Sylhet,1992,Oct,173.0,34.4,19.3,5.0,2.8,82.0,26.0
Sylhet,1992,Nov,3.0,29.7,14.2,2.0,2.8,75.0,22.8
Sylhet,1992,Dec,79.0,28.3,11.5,2.0,3.6,74.0,18.5
Sylhet,1993,Jan,0.0,29.2,8.5,2.0,2.6,77.0,17.1
Sylhet,1993,Feb,55.0,31.1,12.2,3.0,2.8,75.0,20.5
Sylhet,1993,Mar,172.0,34.7,15.8,4.0,3.9,70.0,22.6
Sylhet,1993,Apr,129.0,32.8,15.4,4.0,3.2,75.0,25.1
Sylhet,1993,May,544.0,35.3,18.0,6.0,3.3,83.0,25.4
Sylhet,1993,Jun,666.0,36.3,18.0,6.0,2.5,87.0,26.7
Sylhet,1993,Jul,901.0,35.0,23.3,7.0,2.6,87.0,27.5
Sylhet,1993,Aug,374.0,35.5,24.2,6.0,2.7,87.0,27.7
Sylhet,1993,Sep,459.0,34.6,22.4,6.0,2.4,85.0,27.4
Sylhet,1993,Oct,203.0,34.5,20.0,4.0,2.5,85.0,26.3
Sylhet,1993,Nov,3.0,33.0,15.5,3.0,2.9,77.0,23.2
Sylhet,1993,Dec,0.0,28.5,13.0,1.0,3.0,71.0,20.3
Sylhet,1994,Jan,35.0,29.0,10.3,2.0,2.9,76.0,19.0
Sylhet,1994,Feb,149.0,31.6,11.2,3.0,3.7,71.0,19.2
Sylhet,1994,Mar,96.0,35.0,13.4,3.0,3.2,74.0,23.3
Sylhet,1994,Apr,261.0,35.0,17.3,5.0,3.4,75.0,25.7
Sylhet,1994,May,587.0,32.8,20.2,6.0,3.6,80.0,27.2
Sylhet,1994,Jun,1099.0,33.8,21.2,7.0,3.6,87.0,27.4
Sylhet,1994,Jul,1174.0,36.6,23.8,7.0,2.6,83.0,28.5
Sylhet,1994,Aug,471.0,37.4,24.6,7.0,2.9,84.0,28.6
Sylhet,1994,Sep,702.0,33.6,23.0,7.0,2.4,82.0,28.5
Sylhet,1994,Oct,153.0,34.3,20.4,4.0,2.6,83.0,25.7
Sylhet,1994,Nov,2.0,30.6,15.5,2.0,2.6,78.0,23.0
Sylhet,1994,Dec,0.0,29.0,12.1,2.0,2.9,72.0,19.2
Sylhet,1995,Jan,23.0,28.1,6.8,1.0,2.5,73.0,17.7
Sylhet,1995,Feb,43.0,26.8,11.5,2.0,3.3,71.0,19.7
Sylhet,1995,Mar,514.0,33.5,14.2,4.0,4.1,64.0,23.9
Sylhet,1995,Apr,326.0,35.5,18.5,4.0,4.1,71.0,26.8
Sylhet,1995,May,342.0,34.3,19.0,6.0,3.5,79.0,28.3
Sylhet,1995,Jun,584.0,36.1,22.7,7.0,3.5,88.0,27.4
Sylhet,1995,Jul,757.0,35.4,23.5,7.0,3.2,87.0,27.5
Sylhet,1995,Aug,573.0,35.8,23.6,7.0,2.9,87.0,27.7
Sylhet,1995,Sep,227.0,35.5,23.9,5.0,2.5,86.0,27.7
Sylhet,1995,Oct,145.0,34.6,20.7,4.0,2.5,81.0,27.0
Sylhet,1995,Nov,4.0,32.8,16.2,4.0,2.6,81.0,23.8
Sylhet,1995,Dec,0.0,27.4,12.4,1.0,2.5,80.0,19.5
Sylhet,1996,Jan,10.0,28.6,9.8,2.0,2.9,77.0,18.0
Sylhet,1996,Feb,29.0,29.5,11.4,3.0,2.7,68.0,21.0
Sylhet,1996,Mar,80.0,32.6,16.0,2.0,3.1,76.0,24.7
Sylhet,1996,Apr,176.0,34.5,17.5,5.0,3.7,76.0,26.6
Sylhet,1996,May,327.0,35.4,18.8,6.0,3.5,83.0,26.8
Sylhet,1996,Jun,941.0,35.1,19.5,7.0,2.6,85.0,27.3
Sylhet,1996,Jul,874.0,35.2,23.3,7.0,2.8,90.0,27.3
Sylhet,1996,Aug,832.0,34.5,23.9,7.0,2.7,88.0,27.5
Sylhet,1996,Sep,423.0,35.6,23.2,7.0,2.4,83.0,28.4
Sylhet,1996,Oct,79.0,33.6,20.5,4.0,2.4,82.0,26.2
Sylhet,1996,Nov,102.0,30.6,14.0,4.0,2.9,77.0,23.3
Sylhet,1996,Dec,0.0,29.3,13.0,1.0,2.3,74.0,20.2
Sylhet,1997,Jan,2.0,28.0,9.0,2.0,2.3,88.0,26.2
Sylhet,1997,Feb,76.0,29.5,9.0,2.0,3.5,72.0,19.0
Sylhet,1997,Mar,257.0,32.0,13.0,4.0,4.0,69.0,24.5
Sylhet,1997,Apr,252.0,35.8,16.0,5.0,3.1,73.0,24.4
Sylhet,1997,May,759.0,35.6,19.1,6.0,3.6,79.0,26.9
Sylhet,1997,Jun,518.0,34.2,21.0,6.0,3.1,87.0,26.8
Sylhet,1997,Jul,745.0,36.2,24.0,7.0,2.6,88.0,27.9
Sylhet,1997,Aug,745.0,36.0,23.5,7.0,2.8,84.0,28.5
Sylhet,1997,Sep,379.0,35.4,21.4,6.0,2.8,89.0,26.5
Sylhet,1997,Oct,281.0,33.5,18.6,4.0,3.0,79.0,25.9
Sylhet,1997,Nov,0.0,32.0,15.5,2.0,2.9,78.0,23.4
Sylhet,1997,Dec,0.0,28.6,12.2,1.0,2.7,81.0,19.2
Sylhet,1998,Jan,1.0,29.0,9.2,6.0,2.9,78.0,17.3
Sylhet,1998,Feb,27.0,30.0,11.0,3.0,3.6,71.0,20.9
Sylhet,1998,Mar,111.0,37.4,13.0,3.0,3.7,70.0,22.5
Sylhet,1998,Apr,170.0,36.2,18.0,5.0,3.9,78.0,25.8
Sylhet,1998,May,347.0,35.5,20.2,6.0,3.5,80.0,27.6
Sylhet,1998,Jun,796.0,37.0,21.3,7.0,3.1,88.0,27.6
Sylhet,1998,Jul,681.0,36.0,23.2,7.0,2.6,92.0,26.8
Sylhet,1998,Aug,486.0,34.4,24.0,7.0,3.0,90.0,27.4
Sylhet,1998,Sep,946.0,35.5,23.0,7.0,2.9,85.0,28.4
Sylhet,1998,Oct,31.0,34.0,21.5,3.0,2.6,83.0,27.8
Sylhet,1998,Nov,23.0,33.5,18.5,2.0,2.8,76.0,24.8
Sylhet,1998,Dec,18.0,27.8,12.5,4.0,3.0,73.0,20.9
Sylhet,1999,Jan,7.0,28.8,11.2,3.0,2.7,71.0,19.4
Sylhet,1999,Feb,15.0,31.4,11.2,3.0,3.2,65.0,23.2
Sylhet,1999,Mar,239.0,33.7,14.5,4.0,3.5,64.0,25.4
Sylhet,1999,Apr,548.0,36.0,18.0,5.0,3.8,75.0,28.0
Sylhet,1999,May,366.0,35.2,20.0,6.0,3.5,83.0,26.8
Sylhet,1999,Jun,858.0,37.0,20.0,7.0,3.3,85.0,27.9
Sylhet,1999,Jul,1245.0,36.7,23.4,8.0,3.0,87.0,27.8
Sylhet,1999,Aug,665.0,36.2,23.7,7.0,2.5,86.0,27.8
Sylhet,1999,Sep,313.0,37.5,23.0,6.0,2.6,86.0,27.8
Sylhet,1999,Oct,90.0,35.6,22.3,4.0,2.5,85.0,26.8
Sylhet,1999,Nov,42.0,33.7,16.1,3.0,3.0,77.0,23.9
Sylhet,1999,Dec,0.0,31.3,12.4,1.0,3.0,72.0,20.5
Sylhet,2000,Jan,0.0,34.5,9.7,1.0,3.0,76.0,18.1
Sylhet,2000,Feb,0.0,30.5,11.4,1.0,3.3,70.0,19.2
Sylhet,2000,Mar,49.0,34.1,13.7,2.0,3.1,74.0,23.1
Sylhet,2000,Apr,207.0,34.2,18.4,4.0,3.0,80.0,25.5
Sylhet,2000,May,731.0,35.3,19.8,6.0,3.2,84.0,26.4
Sylhet,2000,Jun,472.0,36.7,22.4,7.0,2.9,88.0,27.5
Sylhet,2000,Jul,775.0,36.0,24.0,7.0,2.5,83.0,28.3
Sylhet,2000,Aug,503.0,36.6,22.3,7.0,2.7,88.0,27.6
Sylhet,2000,Sep,253.0,34.5,22.0,6.0,2.4,87.0,27.1
Sylhet,2000,Oct,344.0,34.3,16.5,5.0,2.6,82.0,26.6
Sylhet,2000,Nov,0.0,34.0,15.0,2.0,2.6,77.0,23.1
Sylhet,2000,Dec,0.0,29.5,13.5,1.0,3.1,70.0,19.8
Sylhet,2001,Jan,48.0,28.5,9.2,2.0,3.0,71.0,17.5
Sylhet,2001,Feb,3.0,31.0,11.4,3.0,3.3,69.0,20.6
Sylhet,2001,Mar,119.0,33.0,15.5,3.0,4.5,62.0,24.2
Sylhet,2001,Apr,500.0,34.3,16.8,5.0,3.9,71.0,26.6
Sylhet,2001,May,670.0,36.4,19.0,6.0,4.2,82.0,27.0
Sylhet,2001,Jun,1120.0,34.6,23.3,7.0,3.1,88.0,27.5
Sylhet,2001,Jul,330.0,34.5,24.3,7.0,3.0,87.0,28.3
Sylhet,2001,Aug,981.0,34.1,24.1,7.0,3.3,86.0,28.8
Sylhet,2001,Sep,733.0,36.5,23.0,7.0,3.6,87.0,28.0
Sylhet,2001,Oct,188.0,35.9,21.3,4.0,4.5,87.0,26.6
Sylhet,2001,Nov,0.0,33.5,15.5,1.0,3.3,83.0,23.3
Sylhet,2001,Dec,0.0,29.8,11.1,1.0,3.7,77.0,19.4
Sylhet,2002,Jan,0.0,29.0,10.2,1.0,3.2,77.0,18.7
Sylhet,2002,Feb,143.0,34.5,11.3,2.0,4.4,70.0,21.5
Sylhet,2002,Mar,42.0,38.8,15.6,2.0,4.0,64.0,24.2
Sylhet,2002,Apr,177.0,36.5,16.9,4.0,4.2,79.0,24.8
Sylhet,2002,May,481.0,34.7,19.9,5.0,3.7,82.0,26.0
Sylhet,2002,Jun,729.0,36.7,21.8,7.0,3.0,91.0,27.0
Sylhet,2002,Jul,612.0,38.4,21.6,7.0,3.0,92.0,27.4
Sylhet,2002,Aug,609.0,36.0,24.0,7.0,3.3,88.0,28.0
Sylhet,2002,Sep,347.0,33.7,22.0,6.0,3.1,83.0,28.2
Sylhet,2002,Oct,281.0,34.7,19.4,5.0,3.2,83.0,26.3
Sylhet,2002,Nov,55.0,33.5,17.3,2.0,3.6,80.0,23.6
Sylhet,2002,Dec,0.0,30.0,11.6,1.0,3.6,81.0,19.8
Sylhet,2003,Jan,2.0,27.9,8.7,2.0,3.6,76.0,17.4
Sylhet,2003,Feb,2.0,28.5,13.4,1.0,3.7,67.0,21.1
Sylhet,2003,Mar,78.0,33.5,11.5,3.0,4.0,68.0,22.9
Sylhet,2003,Apr,441.0,33.7,18.5,5.0,4.4,74.0,26.4
Sylhet,2003,May,548.0,36.7,20.2,6.0,4.6,78.0,27.1
Sylhet,2003,Jun,701.0,35.5,22.1,7.0,3.0,87.0,26.8
Sylhet,2003,Jul,841.0,35.6,24.0,8.0,2.5,84.0,28.4
Sylhet,2003,Aug,469.0,35.5,24.2,7.0,2.8,83.0,28.7
Sylhet,2003,Sep,396.0,34.5,22.8,6.0,3.5,86.0,28.0
Sylhet,2003,Oct,108.0,35.5,22.0,4.0,2.6,85.0,26.8
Sylhet,2003,Nov,132.0,32.5,14.4,3.0,2.9,76.0,22.7
Sylhet,2003,Dec,14.0,28.4,10.5,2.0,3.0,73.0,20.1
Sylhet,2004,Jan,0.0,28.7,8.8,2.0,3.0,75.0,18.4
Sylhet,2004,Feb,0.0,32.3,8.8,2.0,3.3,62.0,21.0
Sylhet,2004,Mar,170.0,34.4,14.8,3.0,3.6,65.0,25.7
Sylhet,2004,Apr,311.0,36.2,17.5,4.0,3.8,80.0,24.4
Sylhet,2004,May,359.0,38.2,21.2,5.0,3.2,77.0,27.9
Sylhet,2004,Jun,1038.0,35.7,22.6,7.0,3.7,83.0,27.9
Sylhet,2004,Jul,497.0,36.0,23.0,7.0,4.1,87.0,27.2
Sylhet,2004,Aug,438.0,35.7,24.3,7.0,2.7,82.0,28.9
Sylhet,2004,Sep,499.0,35.3,23.4,6.0,2.7,87.0,27.1
Sylhet,2004,Oct,237.0,34.8,19.0,5.0,2.5,82.0,25.9
Sylhet,2004,Nov,0.0,32.5,16.6,1.0,2.5,73.0,23.0
